time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
72100,2022-08-30 20:00:17,33.0290305394457,-117.169869719978,391.732296,,,585.42210403534,30.183728,24.4273848,943.38257612,963.32680248,15,5,12.326,587.06252403534,393.372716,24.8971422,943.38257612,-24.382646,-1.565858,-0.223694,183.5, -12.6, 8.5,0,1,1684,1024,1024,1024,100,0,0,0,169.1,-90,89,4.114,4.1,4.107,0,0,0,7.722,110.12,585.42210403534,391.732296,6,P-GPS,
72200,2022-08-30 20:00:18,33.0290205650636,-117.169870394567,391.732296,,,585.42210403534,30.183728,24.4273848,947.02758936,966.97181572,15,5,12.326,587.06252403534,393.372716,24.8971422,947.02758936,-24.382646,-1.565858,-0.223694,183.5, -12.4, 8.8,0,1,1684,1024,1024,1024,100,0,0,0,169.1,-90,89,4.114,4.1,4.107,0,0,0,7.722,110.12,585.42210403534,391.732296,6,P-GPS,
72300,2022-08-30 20:00:18,33.0290106189182,-117.169871219205,391.732296,,,585.42210403534,30.183728,24.4273848,950.66604092,970.61026728,15,5,12.326,587.06252403534,393.372716,24.8971422,950.66604092,-24.382646,-1.565858,-0.223694,183.6, -12.2, 9.2,0,1,1684,1024,1024,1024,100,0,0,0,169.1,-90,89,4.114,4.1,4.107,0,0,0,7.722,110.12,585.42210403534,391.732296,6,P-GPS,
72400,2022-08-30 20:00:18,33.0290005921749,-117.169872287964,391.732296,,,585.42210403534,30.183728,24.4273848,954.33730088,974.28152724,15,5,12.326,587.06252403534,393.372716,24.8971422,954.33730088,-24.382646,-1.565858,-0.223694,183.7, -12.2, 9,0,1,1684,1024,1024,1024,100,0,0,0,169.1,-90,89,4.114,4.1,4.107,0,0,0,7.722,110.12,585.42210403534,391.732296,6,P-GPS,
72500,2022-08-30 20:00:18,33.0289906580917,-117.169873159383,391.732296,,,585.42210403534,30.183728,24.4497542,957.9724716,977.91669796,15,5,12.326,587.06252403534,393.372716,24.8971422,957.9724716,-24.382646,-1.789552,-0.223694,183.7, -12.5, 8.7,0,1,1684,1024,1024,1024,100,0,0,0,169.1,-90,89,4.114,4.1,4.107,0,0,0,7.722,110.12,585.42210403534,391.732296,6,P-GPS,
72600,2022-08-30 20:00:18,33.0289806094171,-117.169874058514,391.732296,,,585.42210403534,30.183728,24.2260602,961.65029324,981.5945196,15,5,12.326,587.06252403534,393.372716,24.8971422,961.65029324,-24.158952,-1.789552,-0.223694,183.6, -12.8, 8.7,0,1,1684,1024,1024,1024,100,0,0,0,169.1,-90,89,4.114,4.1,4.107,0,0,0,7.722,110.12,585.42210403534,391.732296,6,P-GPS,
72700,2022-08-30 20:00:18,33.0289706923307,-117.16987493964,391.732296,,,585.42210403534,30.183728,24.2260602,965.27562144,985.22312864,15,5,12.326,587.06252403534,393.372716,24.8971422,965.27562144,-24.158952,-1.789552,-0.223694,183.6, -12.9, 8.2,0,1,1684,1024,1024,1024,100,0,0,0,169.1,-90,89,4.114,4.1,4.107,0,0,0,7.722,110.12,585.42210403534,391.732296,6,P-GPS,
72800,2022-08-30 20:00:18,33.0289606612012,-117.16987581907,391.732296,,,585.42210403534,30.183728,24.2260602,968.9468814,988.89110776,15,5,12.326,587.06252403534,393.372716,24.8971422,968.9468814,-24.158952,-1.789552,-0.223694,183.6, -12.9, 8.5,0,1,1684,1024,1024,1024,100,0,0,0,169.1,-90,89,4.114,4.1,4.107,0,0,0,7.722,110.12,585.42210403534,391.732296,6,P-GPS,
72900,2022-08-30 20:00:18,33.0289507416475,-117.169876689467,391.732296,,,585.42210403534,30.183728,24.2260602,972.57549044,992.5197168,15,5,12.326,587.06252403534,393.372716,24.8971422,972.57549044,-24.158952,-1.789552,-0.223694,183.6, -13.1, 8.7,0,1,1684,1024,1024,1024,100,0,0,0,169.1,-90,89,4.114,4.1,4.107,0,0,0,7.722,110.12,585.42210403534,391.732296,6,P-GPS,
73000,2022-08-30 20:00:18,33.0289408297698,-117.169877637361,391.732296,,,585.42210403534,30.183728,24.2260602,976.20409948,996.14832584,15,5,12.302,587.06252403534,393.372716,24.8971422,976.20409948,-24.158952,-1.789552,-0.223694,183.6, -12.9, 8.6,0,1,1684,1024,1024,1024,100,0,0,0,169.1,-90,89,4.114,4.098,4.103,0,0,0,7.684,110.12,585.42210403534,391.732296,6,P-GPS,
73100,2022-08-30 20:00:18,33.0289309178921,-117.169878509475,391.732296,,,585.42210403534,30.183728,24.2260602,979.82942768,999.77365404,15,5,12.302,587.06252403534,393.372716,24.8971422,979.82942768,-24.158952,-1.789552,-0.223694,183.5, -12.8, 8.5,0,1,1684,1024,1024,1024,100,0,0,0,169.1,-90,89,4.114,4.098,4.103,0,0,0,7.684,110.12,585.42210403534,391.732296,6,P-GPS,
73200,2022-08-30 20:00:19,33.0289209374789,-117.169879428001,391.732296,,,585.42210403534,30.183728,24.2260602,983.4810026,1003.42522896,15,5,12.302,587.06252403534,393.372716,24.8971422,983.4810026,-24.158952,-1.789552,-0.223694,183.6, -12.3, 8.6,0,1,1024,1024,1024,1024,0,0,0,0,169.1,-90,89,4.114,4.098,4.103,0,0,0,7.684,110.12,585.42210403534,391.732296,6,P-GPS,
73300,2022-08-30 20:00:19,33.028911031084,-117.169880305877,391.732296,,,585.42210403534,30.183728,24.2260602,987.1063308,1007.05055716,15,5,12.302,587.06252403534,393.372716,24.8971422,987.1063308,-24.158952,-1.789552,-0.223694,183.7, -12.2, 8.6,0,1,1024,1024,1024,1024,0,0,0,0,169.1,-90,89,4.114,4.098,4.103,0,0,0,7.684,110.12,585.42210403534,391.732296,6,P-GPS,
73400,2022-08-30 20:00:19,33.0289010621847,-117.169881254017,391.732296,,,585.42210403534,30.183728,24.2260602,990.75462488,1010.69885124,15,5,12.302,587.06252403534,393.372716,24.8971422,990.75462488,-24.158952,-1.789552,-0.223694,184.3, -4.2, 8.6,0,1,1024,1024,1024,1024,0,0,0,0,169.1,-90,89,4.114,4.098,4.103,0,0,0,7.684,110.12,585.42210403534,391.732296,6,P-GPS,
73500,2022-08-30 20:00:19,33.0288912769604,-117.169882148631,391.732296,,,585.42210403534,30.183728,24.2260602,994.33402132,1014.28152852,15,5,12.302,587.06252403534,393.372716,24.8971422,994.33402132,-23.711564,-1.789552,-0.671082,185.1, 15.2, 6.4,0,1,1024,1024,1024,1024,0,0,0,0,169.1,-90,89,4.114,4.098,4.103,0,0,0,7.684,110.12,585.42210403534,391.732296,6,P-GPS,
73600,2022-08-30 20:00:19,33.028881789454,-117.169883076906,391.732296,,,585.42210403534,30.183728,22.4141388,997.80843088,1017.75265724,15,5,12.302,587.06252403534,393.372716,24.8971422,997.80843088,-22.3694,-1.565858,-1.11847,185, 22.5, 3,0,1,1024,1024,1024,1024,0,0,0,0,169.1,-89.9,89,4.114,4.098,4.103,0,0,0,7.684,110.12,585.42210403534,391.732296,6,P-GPS,
73700,2022-08-30 20:00:19,33.0288728886115,-117.169883862714,391.732296,,,585.42210403534,30.183728,21.2956688,1001.066305,1021.01053136,15,5,12.302,587.06252403534,393.372716,24.8971422,1001.066305,-21.25093,-1.342164,-0.894776,184.8, 22.8, 2.5,0,1,1024,1024,1024,1024,0,0,0,0,169.1,-89.9,89,4.114,4.098,4.103,0,0,0,7.684,110.12,585.42210403534,391.732296,6,P-GPS,
73800,2022-08-30 20:00:19,33.0288642835683,-117.169884585371,392.06038,,,585.75018803534,30.183728,20.4008928,1004.21263056,1024.15685692,15,5,12.302,587.06252403534,393.372716,24.8971422,1004.21263056,-20.356154,-1.342164,-0.671082,184.7, 23.4, 2.3,0,1,1024,1024,1024,1024,0,0,0,0,169.1,-89.9,89,4.114,4.098,4.103,0,0,0,7.684,110.12,585.75018803534,392.06038,6,P-GPS,
73900,2022-08-30 20:00:19,33.0288561815756,-117.169885199711,391.732296,,,585.42210403534,30.183728,19.2600534,1007.17522908,1027.11945544,15,5,12.302,587.06252403534,393.372716,24.8971422,1007.17522908,-19.237684,-1.11847,-0.447388,184.8, 23.8, 2.1,0,1,1024,1024,1024,1024,0,0,0,0,169.1,-90,89,4.114,4.098,4.103,0,0,0,7.684,110.12,585.42210403534,391.732296,6,P-GPS,
74000,2022-08-30 20:00:19,33.0288480055646,-117.169886077935,391.732296,,,585.42210403534,30.183728,18.3652774,1010.16735516,1030.11486236,15,5,12.314,587.06252403534,393.372716,24.8971422,1010.16735516,-18.342908,-0.894776,-0.223694,184.9, 24.1, 1.8,0,1,1024,1024,1024,1024,0,0,0,0,169.1,-89.9,89,4.128,4.129,4.138,0,0,0,7.578,110.12,585.42210403534,391.732296,6,P-GPS,
74100,2022-08-30 20:00:19,33.0288407473809,-117.169886537423,391.732296,,,585.42210403534,30.183728,17.2468074,1012.81827388,1032.76578108,15,5,12.314,587.06252403534,393.372716,24.8971422,1012.81827388,-17.224438,-0.671082,-0.223694,185, 24.2, 1.7,0,1,1024,1024,1024,1024,0,0,0,0,169.1,-90,89,4.128,4.129,4.138,0,0,0,7.578,110.12,585.42210403534,391.732296,6,P-GPS,
74200,2022-08-30 20:00:20,33.0288334719263,-117.169887251824,391.732296,,,585.42210403534,30.183728,16.1283374,1015.48231596,1035.42982316,15,5,12.314,587.06252403534,393.372716,24.8971422,1015.48231596,-16.105968,-0.671082,0,185.1, 24.3, 1.8,0,1,1024,1024,1024,1024,0,0,0,0,169.1,-90,89,4.128,4.129,4.138,0,0,0,7.578,110.12,585.42210403534,391.732296,6,P-GPS,
74300,2022-08-30 20:00:20,33.0288270655018,-117.169887562325,391.732296,,,585.42210403534,30.183728,15.211192,1017.82155488,1037.76906208,15,5,12.314,587.06252403534,393.372716,24.8971422,1017.82155488,-15.211192,-0.447388,0,185.2, 24.2, 2,0,1,1024,1024,1024,1024,0,0,0,0,169.1,-89.9,89,4.128,4.129,4.138,0,0,0,7.578,110.12,585.42210403534,391.732296,6,P-GPS,
74400,2022-08-30 20:00:20,33.0288204839005,-117.169888116825,391.732296,,,585.42210403534,30.183728,14.092722,1020.22969144,1040.17719864,15,5,12.314,587.06252403534,393.372716,24.8971422,1020.22969144,-14.092722,-0.223694,0,185.1, 24.4, 1.9,0,1,1024,1024,1024,1024,0,0,0,0,169.1,-90,89,4.128,4.129,4.138,0,0,0,7.578,110.12,585.42210403534,391.732296,6,P-GPS,
74500,2022-08-30 20:00:20,33.0288149051107,-117.16988826712,391.732296,,,585.42210403534,30.183728,12.974252,1022.2605314,1042.21131944,15,5,12.314,587.06252403534,393.372716,24.8971422,1022.2605314,-12.974252,0,0,185, 24.4, 2.1,0,1,1024,1024,1024,1024,0,0,0,0,169.1,-90,89,4.128,4.129,4.138,0,0,0,7.578,110.12,585.42210403534,391.732296,6,P-GPS,
74600,2022-08-30 20:00:20,33.0288093869062,-117.169888823889,391.732296,,,585.42210403534,30.183728,11.855782,1024.28152884,1044.23231688,15,5,12.314,587.06252403534,393.372716,24.8971422,1024.28152884,-11.855782,0,0,185.2, 24.5, 2.5,0,1,1024,1024,1024,1024,0,0,0,0,169.1,-90,89,4.128,4.129,4.138,0,0,0,7.578,110.12,585.42210403534,391.732296,6,P-GPS,
74700,2022-08-30 20:00:20,33.0288046521995,-117.169888834292,391.732296,,,585.42210403534,30.183728,10.961006,1026.00396984,1045.96131956,15,5,12.314,587.06252403534,393.372716,24.8971422,1026.00396984,-10.961006,0,0,185.3, 24.4, 2.7,0,1,1024,1024,1024,1024,0,0,0,0,169.1,-90,89,4.128,4.129,4.138,0,0,0,7.578,110.12,585.42210403534,391.732296,6,P-GPS,
74800,2022-08-30 20:00:20,33.0288002705878,-117.169889214381,392.06038,,,585.75018803534,30.183728,9.842536,1027.6083006,1047.56236948,15,5,12.314,587.06252403534,393.372716,24.8971422,1027.6083006,-9.842536,0.223694,0,185.6, 24.2, 3.2,0,1,1024,1024,1024,1024,0,0,0,0,169.1,-90,89,4.128,4.129,4.138,0,0,0,7.578,110.12,585.75018803534,392.06038,6,P-GPS,
74900,2022-08-30 20:00:20,33.0287963739331,-117.169889084422,392.388464,,,586.07827203534,30.183728,9.842536,1029.02234264,1048.98625404,15,5,12.314,587.06252403534,393.372716,24.8971422,1029.02234264,-8.94776,0.223694,-0.223694,185.8, 23.9, 4,0,1,1024,1024,1024,1024,0,0,0,0,169.1,-90,89,4.128,4.129,4.138,0,0,0,7.578,110.12,586.07827203534,392.388464,6,P-GPS,
75000,2022-08-30 20:00:20,33.0287927475826,-117.169889338108,392.388464,,,586.07827203534,30.183728,7.8516594,1030.347802,1050.3117134,15,5,12.389,587.06252403534,393.372716,24.8971422,1030.347802,-7.82929,0.447388,-0.223694,186, 23.4, 4.8,0,1,1024,1024,1024,1024,0,0,0,0,169.1,-90,89,4.12,4.106,4.111,0,0,0,5.653,110.12,586.07827203534,392.388464,6,P-GPS,
75100,2022-08-30 20:00:20,33.0287896421017,-117.169889105942,392.716548,,,586.40635603534,30.183728,6.9568834,1031.46984928,1051.44688404,15,5,12.389,587.06252403534,393.372716,24.8971422,1031.46984928,-6.934514,0.447388,0,186.1, 23, 5.9,0,1,1024,1024,1024,1229,0,0,0,31,169.1,-89.9,89,4.12,4.106,4.111,0,0,0,5.653,110.12,586.40635603534,392.716548,6,P-GPS,
75200,2022-08-30 20:00:21,33.0287874212771,-117.169889272934,392.716548,,,586.40635603534,30.183728,5.8607828,1032.2834976,1052.25725152,15,5,12.389,587.06252403534,393.372716,24.8971422,1032.2834976,-5.816044,0.671082,0,186.3, 22.3, 7,0,1,1024,1024,1024,1596,0,0,0,87,169.1,-89.9,89,4.12,4.106,4.111,0,0,0,5.653,110.12,586.40635603534,392.716548,6,P-GPS,
75300,2022-08-30 20:00:21,33.0287851184841,-117.169889009949,393.044632,,,586.73444003534,30.183728,4.9660068,1033.11355012,1053.1004274,15,5,12.389,587.06252403534,393.372716,24.8971422,1033.11355012,-4.921268,0.671082,0,186.9, 21.9, 8.1,0,1,1024,1024,1024,1684,0,0,0,100,169.7,-90,89,4.12,4.106,4.111,0,0,0,5.653,110.12,586.73444003534,393.044632,6,P-GPS,
75400,2022-08-30 20:00:21,33.0287827430435,-117.169889135474,393.044632,,,586.73444003534,30.183728,4.2725554,1033.97969188,1053.96985,15,5,12.389,587.06252403534,393.372716,24.8971422,1033.97969188,-4.250186,0.447388,0,189.1, 21.3, 9.8,0,1,1024,1024,1024,1684,0,0,0,100,172.7,-90,89,4.12,4.106,4.111,0,0,0,5.653,110.12,586.73444003534,393.044632,6,P-GPS,
75500,2022-08-30 20:00:21,33.0287810874997,-117.16988891275,393.044632,,,586.73444003534,30.183728,3.3777794,1034.57680476,1054.5768054,15,5,12.389,587.06252403534,393.372716,24.8971422,1034.57680476,-3.35541,0.447388,0,192.7, 20.2, 12.1,0,1,1024,1024,1024,1684,0,0,0,100,177.9,-90,89,4.12,4.106,4.111,0,0,0,5.653,110.12,586.73444003534,393.044632,6,P-GPS,
75600,2022-08-30 20:00:21,33.0287800888001,-117.169888960246,393.044632,,,586.73444003534,30.183728,2.5053728,1034.940978,1054.94097864,15,5,12.389,587.06252403534,393.372716,24.8971422,1034.940978,-2.460634,0.447388,0,197.8, 17.8, 14.6,0,1,1024,1024,1024,1684,0,0,0,100,183.9,-90,89,4.12,4.106,4.111,0,0,0,5.653,110.12,586.73444003534,393.044632,6,P-GPS,
75700,2022-08-30 20:00:21,33.0287790939386,-117.169888866726,393.044632,,,586.73444003534,30.183728,1.8119214,1035.3018704,1055.30515188,15,5,12.389,587.06252403534,393.372716,24.8971422,1035.3018704,-1.789552,0.223694,0,202.6, 12.8, 13.9,0,1,1024,1024,1024,1684,0,0,0,100,189.8,-90,89,4.12,4.106,4.111,0,0,0,5.653,110.12,586.73444003534,393.044632,6,P-GPS,
75800,2022-08-30 20:00:21,33.0287784529944,-117.169888859531,392.716548,,,586.40635603534,30.183728,1.3645334,1035.53481004,1055.53809152,15,5,12.389,587.06252403534,393.372716,24.8971422,1035.53481004,-1.342164,0.223694,0,208, 8, 12.4,0,1,1024,1024,1024,1684,0,0,0,100,195.9,-90,89,4.12,4.106,4.111,0,0,0,5.653,110.12,586.40635603534,392.716548,6,P-GPS,
75900,2022-08-30 20:00:21,33.0287778997757,-117.169888874042,392.716548,,,586.40635603534,30.183728,0.894776,1035.73494128,1055.7415036,15,5,12.389,587.06252403534,393.372716,24.8971422,1035.73494128,-0.894776,0,0,213.5, 4.7, 10.9,0,1,1024,1024,1024,1527,0,0,0,76,201.8,-90,89,4.12,4.106,4.111,0,0,0,5.653,110.12,586.40635603534,392.716548,6,P-GPS,
76000,2022-08-30 20:00:21,33.0287777648977,-117.16988909278,392.716548,,,586.40635603534,30.183728,0.671082,1035.79071556,1055.8235246,15,5,12.333,587.06252403534,393.372716,24.8971422,1035.79071556,-0.671082,0,0,218.9, 2.5, 9.7,0,1,1024,1024,1024,1684,0,0,0,100,207.6,-90,89,4.114,4.1,4.106,0,0,0,7.062,110.12,586.40635603534,392.716548,6,P-GPS,
76100,2022-08-30 20:00:21,33.0287774493602,-117.169889159978,392.716548,,,586.40635603534,30.183728,0.447388,1035.90554496,1055.94163484,15,5,12.333,587.06252403534,393.372716,24.8971422,1035.90554496,-0.447388,0,0,223.4, 0.9, 9,0,1,1024,1024,1024,1684,0,0,0,100,211,-90,89,4.114,4.1,4.106,0,0,0,7.062,110.12,586.40635603534,392.716548,6,P-GPS,
76200,2022-08-30 20:00:22,33.028777398918,-117.169889134227,392.716548,,,586.40635603534,30.183728,0.223694,1035.92523,1055.96131988,15,5,12.333,587.06252403534,393.372716,24.8971422,1035.92523,-0.223694,0,0,228, -0.3, 8.4,0,1,1024,1024,1024,1684,0,0,0,100,215.3,-90,89,4.114,4.1,4.106,0,0,0,7.062,110.12,586.40635603534,392.716548,6,P-GPS,
76300,2022-08-30 20:00:22,33.0287772188067,-117.169889193331,392.716548,,,586.40635603534,30.183728,0,1035.9908468,1056.03021752,15,5,12.333,587.06252403534,393.372716,24.8971422,1035.9908468,0,0,0,232.4, -1.7, 7.3,0,1,1024,1024,1024,1684,0,0,0,100,220.9,-90,89,4.114,4.1,4.106,0,0,0,7.062,110.12,586.40635603534,392.716548,6,P-GPS,
76400,2022-08-30 20:00:22,33.0287774737587,-117.169889183746,392.716548,,,586.40635603534,30.183728,0,1035.89898328,1056.12208104,15,5,12.333,587.06252403534,393.372716,24.8971422,1035.9908468,0,0,0,237.8, -2.8, 6.4,0,1,1024,1024,1024,1684,0,0,0,100,226.8,-90,89,4.114,4.1,4.106,0,0,0,7.062,110.12,586.40635603534,392.716548,6,P-GPS,
76500,2022-08-30 20:00:22,33.0287773736969,-117.169889228687,392.716548,,,586.40635603534,30.183728,0,1035.93507252,1056.16145112,15,5,12.333,587.06252403534,393.372716,24.8971422,1035.9908468,0,0,0,243.5, -3.7, 5.8,0,1,1024,1024,1024,1281,0,0,0,39,232.8,-90,89,4.114,4.1,4.106,0,0,0,7.062,110.12,586.40635603534,392.716548,6,P-GPS,
76600,2022-08-30 20:00:22,33.0287778808595,-117.16988915213,393.044632,,,586.73444003534,30.183728,0,1035.75134548,1056.348459,15,5,12.333,587.06252403534,393.372716,24.8971422,1035.9908468,0,0,0,249, -4.6, 5,0,1,1024,1024,1024,1281,0,0,0,39,238.3,-90,89,4.114,4.1,4.106,0,0,0,7.062,110.12,586.73444003534,393.044632,6,P-GPS,
76700,2022-08-30 20:00:22,33.0287778545419,-117.169889197357,393.044632,,,586.73444003534,30.183728,0,1035.761188,1056.3648632,15,5,12.333,587.06252403534,393.372716,24.8971422,1035.9908468,0,0,0,253.2, -5.3, 4,0,1,1024,1024,1024,1339,0,0,0,48,241,-90,89,4.114,4.1,4.106,0,0,0,7.062,110.12,586.73444003534,393.044632,6,P-GPS,
76800,2022-08-30 20:00:22,33.0287780697433,-117.169889185544,393.044632,,,586.73444003534,30.183728,0,1035.68244784,1056.44360336,15,5,12.333,587.06252403534,393.372716,24.8971422,1035.9908468,0,0,0,256, -5.7, 3.2,0,1,1024,1024,1024,1653,0,0,0,95,242.1,-90,89,4.114,4.1,4.106,0,0,0,7.062,110.12,586.73444003534,393.044632,6,P-GPS,
76900,2022-08-30 20:00:22,33.0287780576811,-117.169889243647,393.044632,,,586.73444003534,30.183728,0,1035.68900952,1056.4632884,15,5,12.333,587.06252403534,393.372716,24.8971422,1035.9908468,0,0,0,258.6, -6, 2.5,0,1,1024,1024,1024,1024,0,0,0,0,244.5,-90,89,4.114,4.1,4.106,0,0,0,7.062,110.12,586.73444003534,393.044632,6,P-GPS,
77000,2022-08-30 20:00:22,33.0287783408698,-117.169889131059,393.044632,,,586.73444003534,30.183728,0,1035.5807418,1056.57155612,15,5,12.341,587.06252403534,393.372716,24.8971422,1035.9908468,0,0,0,260.6, -6.1, 2.2,0,1,1024,1024,1024,1024,0,0,0,0,247.8,-90,89,4.125,4.112,4.118,0,0,0,7.158,110.3,586.73444003534,393.044632,6,P-GPS,
77100,2022-08-30 20:00:22,33.028778323873,-117.169889195089,393.044632,,,586.73444003534,30.183728,0,1035.59058432,1056.59124116,15,5,12.341,587.06252403534,393.372716,24.8971422,1035.9908468,0,0,0,262.8, -6.3, 1.9,0,1,1024,1024,1024,1024,0,0,0,0,248.9,-90,89,4.125,4.112,4.118,0,0,0,7.158,110.3,586.73444003534,393.044632,6,P-GPS,
77200,2022-08-30 20:00:23,33.0287784787632,-117.169888974797,392.716548,,,586.40635603534,30.183728,0,1035.52824836,1056.67982384,15,5,12.341,587.06252403534,393.372716,24.8971422,1035.9908468,0,0,0,264, -6.1, 2.4,0,1,1024,1024,1024,1024,0,0,0,0,249,-90,89,4.125,4.112,4.118,0,0,0,7.158,110.3,586.40635603534,392.716548,6,P-GPS,
77300,2022-08-30 20:00:23,33.0287784521715,-117.169889032491,392.716548,,,586.40635603534,30.183728,0,1035.53809088,1056.69950888,15,5,12.341,587.06252403534,393.372716,24.8971422,1035.9908468,0,0,0,264.3, -6.3, 2.3,0,1,1024,1024,1024,1024,0,0,0,0,249,-90,89,4.125,4.112,4.118,0,0,0,7.158,110.3,586.40635603534,392.716548,6,P-GPS,
77400,2022-08-30 20:00:23,33.028778294814,-117.169888675352,392.388464,,,586.07827203534,30.183728,0,1035.58730348,1056.8241808,15,5,12.341,587.06252403534,393.372716,24.8971422,1035.9908468,0,0,0,264.4, -6.6, 2.4,0,1,1024,1024,1024,1024,0,0,0,0,249,-90,89,4.125,4.112,4.118,0,0,0,7.158,110.3,586.07827203534,392.388464,6,P-GPS,
77500,2022-08-30 20:00:23,33.0287782501288,-117.169888717616,392.388464,,,586.07827203534,30.183728,0,1035.60698852,1056.84386584,15,5,12.341,587.06252403534,393.372716,24.8971422,1035.9908468,0,0,0,264.3, -6.8, 2.6,0,1,1024,1024,1024,1024,0,0,0,0,249,-90,89,4.125,4.112,4.118,0,0,0,7.158,110.3,586.07827203534,392.388464,6,P-GPS,
77600,2022-08-30 20:00:23,33.0287782131197,-117.169888413123,392.388464,,,586.07827203534,30.183728,0,1035.61026936,1056.9390102,15,5,12.341,587.06252403534,393.372716,24.8971422,1035.9908468,0,0,0,264.3, -7, 2.8,0,1,1024,1024,1024,1024,0,0,0,0,249,-90,89,4.125,4.112,4.118,0,0,0,7.158,110.3,586.07827203534,392.388464,6,P-GPS,
77700,2022-08-30 20:00:23,33.0287781728208,-117.16988846395,392.06038,,,585.75018803534,30.183728,0,1035.62667356,1056.95869524,15,5,12.341,587.06252403534,393.372716,24.8971422,1035.9908468,0,0,0,264.3, -6.8, 3.1,0,1,1024,1024,1024,1024,0,0,0,0,249,-90,89,4.125,4.112,4.118,0,0,0,7.158,110.3,585.75018803534,392.06038,6,P-GPS,
77800,2022-08-30 20:00:23,33.028778096061,-117.169888377358,392.06038,,,585.75018803534,30.183728,0,1035.65292028,1056.99806532,15,5,12.341,587.06252403534,393.372716,24.8971422,1035.9908468,0,0,0,264.2, -6.6, 3.2,0,1,1024,1024,1024,1024,0,0,0,0,249,-90,89,4.125,4.112,4.118,0,0,0,7.158,110.3,585.75018803534,392.06038,6,P-GPS,
77900,2022-08-30 20:00:23,33.0287780768711,-117.169888453548,392.06038,,,585.75018803534,30.183728,0,1035.6627628,1057.0210312,15,5,12.341,587.06252403534,393.372716,24.8971422,1035.9908468,0,0,0,264.3, -6.5, 3.1,0,1,1024,1024,1024,886,0,0,0,-21,249,-90,89,4.125,4.112,4.118,0,0,0,7.158,110.3,585.75018803534,392.06038,6,P-GPS,
78000,2022-08-30 20:00:23,33.0287777374833,-117.169888201926,392.06038,,,585.75018803534,30.183728,0,1035.78087304,1057.168669,15,5,12.353,587.06252403534,393.372716,24.8971422,1035.9908468,0,0,0,264.2, -6.4, 3.3,0,1,1024,1024,1024,924,0,0,0,-15,249,-90,89,4.119,4.104,4.109,0,0,0,6.508,110.3,585.75018803534,392.06038,6,P-GPS,
78100,2022-08-30 20:00:24,33.0287777133588,-117.169888278933,392.06038,,,585.75018803534,30.183728,0,1035.79071556,1057.19163488,15,5,12.353,587.06252403534,393.372716,24.8971422,1035.9908468,0,0,0,264.1, -6.2, 3.4,0,1,1024,1024,1024,1024,0,0,0,0,248.8,-90,89,4.119,4.104,4.109,0,0,0,6.508,110.3,585.75018803534,392.06038,6,P-GPS,
78200,2022-08-30 20:00:24,33.028777431815,-117.169888148401,392.06038,,,585.75018803534,30.183728,0,1035.88914076,1057.30318344,15,5,12.353,587.06252403534,393.372716,24.8971422,1035.9908468,0,0,-0.223694,264, -6.2, 3.7,0,1,1024,1024,1024,1024,0,0,0,0,248.7,-90,89,4.119,4.104,4.109,0,0,0,6.508,110.3,585.75018803534,392.06038,6,P-GPS,
