time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
149700,2025-02-16 08:09:19,31.1820687537112,121.471658909022,43.963256,,,81.764022301488,49.2126,7.2924244,90.4937693,698.11682024,32,5,14.22,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.23694,0,340.3, -3.3, -6.1,0,1,1296,1024,1024,876,41,0,0,-22,359.7,-6,0,39,3.557,3.557,3.554,3.549,0,0,6.661,84.2,81.764022301488,43.963256,6,P-GPS,
149800,2025-02-16 08:09:19,31.1820713537828,121.471658026482,43.963256,,,81.764022301488,49.2126,7.2924244,90.561354604,699.10435308,32,5,14.22,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.23694,0,340.1, -3, -6.1,0,1,1294,1024,1024,887,41,0,0,-21,359.6,-6,0,39,3.557,3.557,3.554,3.549,0,0,6.661,84.2,81.764022301488,43.963256,6,P-GPS,
149900,2025-02-16 08:09:19,31.1820742190378,121.471657016042,43.963256,,,81.764022301488,49.2126,7.2924244,90.660107888,700.1968728,32,5,14.22,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.23694,0,339.8, -3, -6.1,0,1,1294,1024,1024,896,41,0,0,-19,359.4,-6,0,39,3.557,3.557,3.554,3.549,0,0,6.661,84.2,81.764022301488,43.963256,6,P-GPS,
150000,2025-02-16 08:09:19,31.182076984447,121.471656073913,43.963256,,,81.764022301488,49.2126,7.2924244,90.757548836,701.2467416,32,5,14.22,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.23694,0,339.6, -2.7, -6.1,0,1,1294,1024,1024,897,41,0,0,-19,359.2,-6,0,39,3.557,3.557,3.554,3.549,0,0,6.661,84.2,81.764022301488,43.963256,6,P-GPS,
150100,2025-02-16 08:09:19,31.1820796406089,121.471655200257,43.963256,,,81.764022301488,49.2126,7.2924244,90.852693196,702.25395948,32,5,14.22,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.23694,0,339.4, -2.5, -6.1,0,1,1293,1024,1024,904,41,0,0,-18,359.1,-6,0,39,3.557,3.557,3.554,3.549,0,0,6.661,84.2,81.764022301488,43.963256,6,P-GPS,
150200,2025-02-16 08:09:19,31.1820823717842,121.471654271795,43.963256,,,81.764022301488,49.2126,7.2924244,90.971459604,703.29070492,32,5,14.224,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.23694,0,339.5, -2.4, -6.1,0,1,1293,1024,1024,904,41,0,0,-18,359,-6,0,39,3.559,3.557,3.551,3.547,0,0,6.492,84.2,81.764022301488,43.963256,6,P-GPS,
150300,2025-02-16 08:09:19,31.1820851868754,121.471653296711,43.963256,,,81.764022301488,49.2126,7.2924244,91.111879556,704.3635396,32,5,14.224,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.23694,0,339.3, -2.7, -6.1,0,1,1292,1024,1024,940,41,0,0,-13,358.9,-6,0,39,3.559,3.557,3.551,3.547,0,0,6.492,84.2,81.764022301488,43.963256,6,P-GPS,
150400,2025-02-16 08:09:19,31.1820877417849,121.471652415352,43.963256,,,81.764022301488,49.2126,7.2924244,91.248690584,705.33466824,32,5,14.224,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.23694,0,339.3, -2.4, -5.9,0,1,1289,1024,1024,952,40,0,0,-11,358.9,-6,0,39,3.559,3.557,3.551,3.547,0,0,6.492,84.2,81.764022301488,43.963256,6,P-GPS,
150500,2025-02-16 08:09:20,31.1820905502056,121.471651455954,43.963256,,,81.764022301488,49.2126,7.2924244,91.407811324,706.40094124,32,5,14.224,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.23694,0,339.1, -2.4, -6,0,1,1289,1024,1024,952,40,0,0,-11,358.8,-6,0,39,3.559,3.557,3.551,3.547,0,0,6.492,84.2,81.764022301488,43.963256,6,P-GPS,
150600,2025-02-16 08:09:20,31.1820932365198,121.471650492036,43.963256,,,81.764022301488,49.2126,7.2924244,91.585632852,707.42784416,32,5,14.224,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.23694,0,339.2, -2.4, -5.9,0,1,1289,1024,1024,953,40,0,0,-11,358.8,-6,0,39,3.559,3.557,3.551,3.547,0,0,6.492,84.2,81.764022301488,43.963256,6,P-GPS,
150700,2025-02-16 08:09:20,31.1820959015796,121.471649537601,43.963256,,,81.764022301488,49.2126,7.0687304,91.772640732,708.44490456,32,5,14.224,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.23694,0,339.1, -2.7, -6,0,1,1289,1024,1024,954,40,0,0,-11,358.7,-6,0,39,3.559,3.557,3.551,3.547,0,0,6.492,84.2,81.764022301488,43.963256,6,P-GPS,
150800,2025-02-16 08:09:20,31.1820985602185,121.471648581106,43.963256,,,81.764022301488,49.2126,7.0687304,91.971459636,709.45868412,32,5,14.224,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.23694,0,339.2, -2.8, -5.9,0,1,1289,1024,1024,955,40,0,0,-10,358.7,-6,0,39,3.559,3.557,3.551,3.547,0,0,6.492,84.2,81.764022301488,43.963256,6,P-GPS,
150900,2025-02-16 08:09:20,31.1821012197003,121.47164762443,43.963256,,,81.764022301488,49.2126,7.0687304,92.180777228,710.47574452,32,5,14.224,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.23694,0,339, -2.9, -6,0,1,1289,1024,1024,972,40,0,0,-8,358.6,-6,0,39,3.559,3.557,3.551,3.547,0,0,6.492,84.2,81.764022301488,43.963256,6,P-GPS,
151000,2025-02-16 08:09:20,31.1821037903373,121.471646653068,43.963256,,,81.764022301488,49.2126,7.0687304,92.40813944,711.45999652,32,5,14.224,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.23694,0,339, -2.7, -6,0,1,1290,1024,1024,982,40,0,0,-6,358.6,-6,0,39,3.559,3.557,3.551,3.547,0,0,6.492,84.2,81.764022301488,43.963256,6,P-GPS,
151100,2025-02-16 08:09:20,31.1821065086832,121.471645667199,43.963256,,,81.764022301488,49.2126,7.0687304,92.646328424,712.5000228,32,5,14.224,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.23694,0,339, -2.9, -6.1,0,1,1289,1024,1024,1024,40,0,0,0,358.5,-6,0,39,3.559,3.557,3.551,3.547,0,0,6.492,84.2,81.764022301488,43.963256,6,P-GPS,
151200,2025-02-16 08:09:20,31.1821091512071,121.471644648815,43.963256,,,81.764022301488,49.2126,7.2924244,92.90682712,713.51380236,32,5,14.227,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.23694,0,338.8, -2.4, -5.8,0,1,1289,1024,1024,1024,40,0,0,0,358.5,-6,0,39,3.559,3.557,3.551,3.547,0,0,6.44,84.2,81.764022301488,43.963256,6,P-GPS,
151300,2025-02-16 08:09:20,31.1821117805383,121.471643624307,43.963256,,,81.764022301488,49.2126,7.2924244,93.180121092,714.52430108,32,5,14.227,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.23694,0,338.6, -1.9, -5.7,0,1,1289,1024,1024,1024,40,0,0,0,358.5,-6,0,39,3.559,3.557,3.551,3.547,0,0,6.44,84.2,81.764022301488,43.963256,6,P-GPS,
151400,2025-02-16 08:09:20,31.1821144538166,121.471642569426,43.963256,,,81.764022301488,49.2126,7.3595326,93.472443936,715.55448484,32,5,14.227,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339, -2.2, -5.6,0,1,1289,1024,1024,1024,40,0,0,0,358.5,-6,0,39,3.559,3.557,3.551,3.547,0,0,6.44,84.2,81.764022301488,43.963256,6,P-GPS,
151500,2025-02-16 08:09:21,31.1821171320794,121.471641507781,43.963256,,,81.764022301488,49.2126,7.3595326,93.777233972,716.5846686,32,5,14.227,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339, -2.3, -5.8,0,1,1290,1024,1024,1024,40,0,0,0,358.5,-6,0,39,3.559,3.557,3.551,3.547,0,0,6.44,84.2,81.764022301488,43.963256,6,P-GPS,
151600,2025-02-16 08:09:21,31.1821196864874,121.471640486255,43.963256,,,81.764022301488,49.2126,7.158208,94.080383588,717.57220144,32,5,14.227,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.460634,0,339, -1.4, -5.5,0,1,1290,1024,1024,1024,40,0,0,0,358.5,-6,0,39,3.559,3.557,3.551,3.547,0,0,6.44,84.2,81.764022301488,43.963256,6,P-GPS,
151700,2025-02-16 08:09:21,31.1821223974596,121.47163944694,43.963256,,,81.764022301488,49.2126,7.158208,94.398296984,718.61222772,32,5,14.227,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.460634,0,339, -1.4, -5.5,0,1,1292,1024,1024,1024,41,0,0,0,358.5,-6,0,39,3.559,3.557,3.551,3.547,0,0,6.44,84.2,81.764022301488,43.963256,6,P-GPS,
151800,2025-02-16 08:09:21,31.1821248376787,121.471638463032,43.963256,,,81.764022301488,49.2126,7.158208,94.708336364,719.5538288,32,5,14.227,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.460634,0,339.2, -1.7, -5.4,0,1,1294,1024,1024,1024,41,0,0,0,358.5,-6,0,39,3.559,3.557,3.551,3.547,0,0,6.44,84.2,81.764022301488,43.963256,6,P-GPS,
151900,2025-02-16 08:09:21,31.1821273265606,121.471637440426,43.963256,,,81.764022301488,49.2126,7.158208,95.039045036,720.51511492,32,5,14.227,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.460634,0,339.2, -2.4, -5.2,0,1,1294,1024,1024,1024,41,0,0,0,358.5,-6,0,39,3.559,3.557,3.551,3.547,0,0,6.44,84.2,81.764022301488,43.963256,6,P-GPS,
152000,2025-02-16 08:09:21,31.1821299876225,121.471636352108,43.963256,,,81.764022301488,49.2126,7.158208,95.400593604,721.54529868,32,5,14.227,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.460634,0,339.3, -2.7, -5.1,0,1,1294,1024,1024,1024,41,0,0,0,358.5,-6,0,39,3.559,3.557,3.551,3.547,0,0,6.44,84.2,81.764022301488,43.963256,6,P-GPS,
152100,2025-02-16 08:09:21,31.1821325615385,121.471635301888,43.963256,,,81.764022301488,49.2126,6.934514,95.758861332,722.5393932,32,5,14.227,81.764022301488,43.963256,7.7621818,276.518381552,6.487126,-2.460634,0,339.3, -3, -4.8,0,1,1295,1024,1024,1024,41,0,0,0,358.5,-6,0,39,3.559,3.557,3.551,3.547,0,0,6.44,84.2,81.764022301488,43.963256,6,P-GPS,
152200,2025-02-16 08:09:21,31.1821351371083,121.471634266715,43.963256,,,81.764022301488,49.2126,7.158208,96.121394152,723.53348772,32,5,14.219,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.460634,0,339.3, -3.1, -4.8,0,1,1296,1024,1024,1024,41,0,0,0,358.5,-6,0,39,3.56,3.56,3.554,3.552,0,0,6.624,84.2,81.764022301488,43.963256,6,P-GPS,
152300,2025-02-16 08:09:21,31.1821377017004,121.471633259756,43.963256,,,81.764022301488,49.2126,7.158208,96.483598888,724.52102056,32,5,14.219,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.460634,0,339.2, -3.1, -4.9,0,1,1297,1024,1024,1024,41,0,0,0,358.5,-6,0,39,3.56,3.56,3.554,3.552,0,0,6.624,84.2,81.764022301488,43.963256,6,P-GPS,
152400,2025-02-16 08:09:21,31.182140308399,121.471632244312,43.963256,,,81.764022301488,49.2126,7.0687304,96.858270816,725.52167676,32,5,14.219,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.23694,0,339.2, -3.2, -4.8,0,1,1299,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.56,3.56,3.554,3.552,0,0,6.624,84.2,81.764022301488,43.963256,6,P-GPS,
152500,2025-02-16 08:09:22,31.1821429249548,121.471631250478,43.963256,,,81.764022301488,49.2126,7.0687304,97.235567416,726.5256138,32,5,14.219,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.23694,0,339.1, -3.4, -5.1,0,1,1299,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.56,3.56,3.554,3.552,0,0,6.624,84.2,81.764022301488,43.963256,6,P-GPS,
152600,2025-02-16 08:09:22,31.1821455429965,121.471630219387,43.963256,,,81.764022301488,49.2126,7.0687304,97.633205224,727.53611252,32,5,14.219,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.23694,0,339.1, -3.5, -5.2,0,1,1298,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.56,3.56,3.554,3.552,0,0,6.624,84.2,81.764022301488,43.963256,6,P-GPS,
152700,2025-02-16 08:09:22,31.1821480927897,121.471629201422,43.963256,,,81.764022301488,49.2126,7.158208,98.03313962,728.51708368,32,5,14.219,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.460634,0,338.9, -3.3, -5.2,0,1,1298,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.56,3.56,3.554,3.552,0,0,6.624,84.2,81.764022301488,43.963256,6,P-GPS,
152800,2025-02-16 08:09:22,31.1821506388843,121.471628175054,43.963256,,,81.764022301488,49.2126,7.158208,98.443572704,729.50133568,32,5,14.219,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.460634,0,339, -3.3, -5.2,0,1,1299,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.56,3.56,3.554,3.552,0,0,6.624,84.2,81.764022301488,43.963256,6,P-GPS,
152900,2025-02-16 08:09:22,31.1821530663774,121.471627189184,43.963256,,,81.764022301488,49.2126,7.158208,98.84514752,730.43637508,32,5,14.219,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.460634,0,338.9, -3.6, -5.1,0,1,1299,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.56,3.56,3.554,3.552,0,0,6.624,84.2,81.764022301488,43.963256,6,P-GPS,
153000,2025-02-16 08:09:22,31.1821556717683,121.471626122836,43.963256,,,81.764022301488,49.2126,7.158208,99.2864205,731.44359296,32,5,14.219,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.460634,0,338.9, -3.5, -5,0,1,1299,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.56,3.56,3.554,3.552,0,0,6.624,84.2,81.764022301488,43.963256,6,P-GPS,
153100,2025-02-16 08:09:22,31.1821583808586,121.471625025834,43.963256,,,81.764022301488,49.2126,7.158208,99.750003192,732.49018092,32,5,14.219,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.460634,0,338.9, -3.6, -4.9,0,1,1299,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.56,3.56,3.554,3.552,0,0,6.624,84.2,81.764022301488,43.963256,6,P-GPS,
153200,2025-02-16 08:09:22,31.182160955254,121.47162392531,43.963256,,,81.764022301488,49.2126,7.158208,100.217194808,733.49083712,32,5,14.216,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.460634,0,338.9, -3.4, -4.9,0,1,1298,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.558,3.557,3.552,3.548,0,0,6.628,84.38,81.764022301488,43.963256,6,P-GPS,
153300,2025-02-16 08:09:22,31.1821635168202,121.47162278913,43.963256,,,81.764022301488,49.2126,7.158208,100.70210296,734.49149332,32,5,14.216,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.460634,0,338.9, -3.4, -4.9,0,1,1298,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.558,3.557,3.552,3.548,0,0,6.628,84.38,81.764022301488,43.963256,6,P-GPS,
153400,2025-02-16 08:09:22,31.1821661511808,121.471621670397,43.963256,,,81.764022301488,49.2126,7.158208,101.193244708,735.5151154,32,5,14.216,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.460634,0,338.9, -3.2, -4.6,0,1,1297,1024,1024,1024,41,0,0,0,358.5,-6,0,39,3.558,3.557,3.552,3.548,0,0,6.628,84.38,81.764022301488,43.963256,6,P-GPS,
153500,2025-02-16 08:09:22,31.1821686158903,121.471620700255,43.963256,,,81.764022301488,49.2126,7.158208,101.636814276,736.46327816,32,5,14.216,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.460634,0,338.8, -3.1, -4.7,0,1,1299,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.558,3.557,3.552,3.548,0,0,6.628,84.38,81.764022301488,43.963256,6,P-GPS,
153600,2025-02-16 08:09:23,31.1821713889239,121.47161955763,43.963256,,,81.764022301488,49.2126,7.158208,102.159452088,737.53611284,32,5,14.216,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.460634,0,339, -3.2, -4.6,0,1,1299,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.558,3.557,3.552,3.548,0,0,6.628,84.38,81.764022301488,43.963256,6,P-GPS,
153700,2025-02-16 08:09:23,31.1821739365644,121.471618512412,43.963256,,,81.764022301488,49.2126,7.158208,102.645672576,738.52036484,32,5,14.216,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.460634,0,339, -3.5, -4.4,0,1,1298,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.558,3.557,3.552,3.548,0,0,6.628,84.38,81.764022301488,43.963256,6,P-GPS,
153800,2025-02-16 08:09:23,31.1821765554338,121.471617429055,43.963256,,,81.764022301488,49.2126,7.158208,103.155843196,739.5341444,32,5,14.216,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.460634,0,339, -3.5, -4.3,0,1,1297,1024,1024,1024,41,0,0,0,358.5,-6,0,39,3.558,3.557,3.552,3.548,0,0,6.628,84.38,81.764022301488,43.963256,6,P-GPS,
153900,2025-02-16 08:09:23,31.182179203174,121.471616346099,43.963256,,,81.764022301488,49.2126,7.158208,103.675200168,740.55776648,32,5,14.216,81.764022301488,43.963256,7.7621818,276.518381552,6.71082,-2.460634,0,338.9, -3.4, -4.4,0,1,1298,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.558,3.557,3.552,3.548,0,0,6.628,84.38,81.764022301488,43.963256,6,P-GPS,
154000,2025-02-16 08:09:23,31.1821818507507,121.471615238011,43.963256,,,81.764022301488,49.2126,7.3595326,104.209977088,741.5846694,32,5,14.216,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339, -3, -4.6,0,1,1299,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.558,3.557,3.552,3.548,0,0,6.628,84.38,81.764022301488,43.963256,6,P-GPS,
154100,2025-02-16 08:09:23,31.1821844944266,121.471614113435,43.963256,,,81.764022301488,49.2126,7.3595326,104.756565032,742.60829148,32,5,14.216,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339, -3, -4.7,0,1,1299,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.558,3.557,3.552,3.548,0,0,6.628,84.38,81.764022301488,43.963256,6,P-GPS,
154200,2025-02-16 08:09:23,31.1821870254577,121.471613084624,43.963256,,,81.764022301488,49.2126,7.3595326,105.271984996,743.5859818,32,5,14.214,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339.1, -2.7, -4.7,0,1,1299,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.559,3.556,3.552,3.549,0,0,6.557,84.38,81.764022301488,43.963256,6,P-GPS,
154300,2025-02-16 08:09:23,31.182189714842,121.471612034964,43.963256,,,81.764022301488,49.2126,7.3595326,105.81365168,744.62272724,32,5,14.214,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339.1, -2.9, -4.8,0,1,1297,1024,1024,1024,41,0,0,0,358.5,-6,0,39,3.559,3.556,3.552,3.549,0,0,6.557,84.38,81.764022301488,43.963256,6,P-GPS,
154400,2025-02-16 08:09:23,31.1821925655728,121.471610946364,43.963256,,,81.764022301488,49.2126,7.3595326,106.388454848,745.71524696,32,5,14.214,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339.2, -2.7, -5.1,0,1,1298,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.559,3.556,3.552,3.549,0,0,6.557,84.38,81.764022301488,43.963256,6,P-GPS,
154500,2025-02-16 08:09:24,31.1821952660661,121.471609957531,43.963256,,,81.764022301488,49.2126,7.3595326,106.927824944,746.74871156,32,5,14.214,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339.1, -2.7, -5.4,0,1,1298,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.559,3.556,3.552,3.549,0,0,6.557,84.38,81.764022301488,43.963256,6,P-GPS,
154600,2025-02-16 08:09:24,31.1821979771735,121.471608922236,43.963256,,,81.764022301488,49.2126,7.3595326,107.489176668,747.78873784,32,5,14.214,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339.2, -2.5, -5.4,0,1,1299,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.559,3.556,3.552,3.549,0,0,6.557,84.38,81.764022301488,43.963256,6,P-GPS,
154700,2025-02-16 08:09:24,31.1822006805824,121.471607865972,43.963256,,,81.764022301488,49.2126,7.3595326,108.063323668,748.82876412,32,5,14.214,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339.1, -2.5, -5.3,0,1,1299,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.559,3.556,3.552,3.549,0,0,6.557,84.38,81.764022301488,43.963256,6,P-GPS,
154800,2025-02-16 08:09:24,31.182203286055,121.471606816391,43.963256,,,81.764022301488,49.2126,7.3595326,108.632549408,749.835982,32,5,14.214,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339.2, -2.3, -5.4,0,1,1299,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.559,3.556,3.552,3.549,0,0,6.557,84.38,81.764022301488,43.963256,6,P-GPS,
154900,2025-02-16 08:09:24,31.1822060942469,121.47160563919,43.963256,,,81.764022301488,49.2126,7.3595326,109.267063864,750.92194004,32,5,14.214,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339.1, -2.1, -5.4,0,1,1297,1024,1024,1024,41,0,0,0,358.5,-6,0,39,3.559,3.556,3.552,3.549,0,0,6.557,84.38,81.764022301488,43.963256,6,P-GPS,
155000,2025-02-16 08:09:24,31.1822088313649,121.471604520455,43.963256,,,81.764022301488,49.2126,7.3595326,109.883861784,751.98165136,32,5,14.214,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339.1, -1.9, -5.5,0,1,1297,1024,1024,1024,41,0,0,0,358.5,-6,0,39,3.559,3.556,3.552,3.549,0,0,6.557,84.38,81.764022301488,43.963256,6,P-GPS,
155100,2025-02-16 08:09:24,31.182211533647,121.471603437498,43.963256,,,81.764022301488,49.2126,7.3595326,110.492785688,753.02167764,32,5,14.214,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339.1, -2, -5.5,0,1,1299,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.559,3.556,3.552,3.549,0,0,6.557,84.38,81.764022301488,43.963256,6,P-GPS,
155200,2025-02-16 08:09:24,31.1822142645635,121.471602363945,43.963256,,,81.764022301488,49.2126,7.3595326,111.108599356,754.07482728,32,5,14.205,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339.1, -1.9, -5.4,0,1,1299,1024,1024,1024,42,0,0,0,358.5,-6,0,39,3.559,3.558,3.552,3.548,0,0,6.759,84.38,81.764022301488,43.963256,6,P-GPS,
155300,2025-02-16 08:09:24,31.1822168833597,121.471601343698,43.963256,,,81.764022301488,49.2126,7.3595326,111.702431396,755.08204516,32,5,14.205,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339.1, -1.8, -5.6,0,1,1299,1024,1024,1025,42,0,0,0,358.5,-6,0,39,3.559,3.558,3.552,3.548,0,0,6.759,84.38,81.764022301488,43.963256,6,P-GPS,
155400,2025-02-16 08:09:24,31.1822196335951,121.471600263581,43.963256,,,81.764022301488,49.2126,7.3595326,112.334977348,756.14175648,32,5,14.205,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339.1, -1.8, -6,0,1,1299,1024,1024,1026,42,0,0,0,358.5,-6,0,39,3.559,3.558,3.552,3.548,0,0,6.759,84.38,81.764022301488,43.963256,6,P-GPS,
155500,2025-02-16 08:09:25,31.182222454913,121.471599153611,43.963256,,,81.764022301488,49.2126,7.3595326,112.991145348,757.22771452,32,5,14.205,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339.2, -2.3, -5.9,0,1,1299,1024,1024,1027,42,0,0,0,358.5,-6,0,39,3.559,3.558,3.552,3.548,0,0,6.759,84.38,81.764022301488,43.963256,6,P-GPS,
155600,2025-02-16 08:09:25,31.1822251249395,121.471598053005,43.963256,,,81.764022301488,49.2126,7.3595326,113.632877652,758.25789828,32,5,14.205,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339.1, -2.2, -5.6,0,1,1298,1024,1024,1028,42,0,0,1,358.5,-6,0,39,3.559,3.558,3.552,3.548,0,0,6.759,84.38,81.764022301488,43.963256,6,P-GPS,
155700,2025-02-16 08:09:25,31.1822277775823,121.471596927468,43.963256,,,81.764022301488,49.2126,7.3595326,114.285436728,759.28808204,32,5,14.205,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339.1, -2.4, -5.4,0,1,1299,1024,1024,1029,42,0,0,1,358.5,-6,0,39,3.559,3.558,3.552,3.548,0,0,6.759,84.38,81.764022301488,43.963256,6,P-GPS,
155800,2025-02-16 08:09:25,31.1822304627731,121.471595791645,43.963256,,,81.764022301488,49.2126,7.3595326,114.95079108,760.33138916,32,5,14.205,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339.1, -2.5, -5.3,0,1,1299,1024,1024,1029,42,0,0,1,358.5,-6,0,39,3.559,3.558,3.552,3.548,0,0,6.759,84.38,81.764022301488,43.963256,6,P-GPS,
155900,2025-02-16 08:09:25,31.1822331092571,121.471594661506,43.963256,,,81.764022301488,49.2126,7.3595326,115.61516118,761.35829208,32,5,14.205,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339, -2.7, -5.2,0,1,1299,1024,1024,1028,42,0,0,1,358.5,-6,0,39,3.559,3.558,3.552,3.548,0,0,6.759,84.38,81.764022301488,43.963256,6,P-GPS,
156000,2025-02-16 08:09:25,31.182235797381,121.471593525523,43.963256,,,81.764022301488,49.2126,7.3595326,116.291670388,762.4015992,32,5,14.205,81.764022301488,43.963256,7.7621818,276.518381552,6.934514,-2.460634,0,339, -2.8, -5.2,0,1,1299,1024,1024,1028,42,0,0,1,358.5,-6,0,39,3.559,3.558,3.552,3.548,0,0,6.759,84.38,81.764022301488,43.963256,6,P-GPS,
